"iso_code","continent","location","date","total_cases","new_cases","new_cases_smoothed","total_deaths","new_deaths","new_deaths_smoothed","total_cases_per_million","new_cases_per_million","new_cases_smoothed_per_million","total_deaths_per_million","new_deaths_per_million","new_deaths_smoothed_per_million","reproduction_rate","icu_patients","icu_patients_per_million","hosp_patients","hosp_patients_per_million","weekly_icu_admissions","weekly_icu_admissions_per_million","weekly_hosp_admissions","weekly_hosp_admissions_per_million","total_tests","new_tests"
"KOR","Asia","South Korea","2020-03-30",9661,78,100,158,6,6.429,188.437,1.521,1.95,3.082,0.117,0.125,0.82,NA,NA,NA,NA,NA,NA,NA,NA,381663,NA
"KOR","Asia","South Korea","2020-03-31",9786,125,107,163,5,6.143,190.875,2.438,2.087,3.179,0.098,0.12,0.97,NA,NA,NA,NA,NA,NA,NA,NA,393672,12009
"KOR","Asia","South Korea","2020-04-01",9786,0,92.714,163,0,5.286,190.875,0,1.808,3.179,0,0.103,0.89,NA,NA,NA,NA,NA,NA,NA,NA,404962,11290
"KOR","Asia","South Korea","2020-04-02",9976,190,105,169,6,5.429,194.581,3.706,2.048,3.296,0.117,0.106,0.82,NA,NA,NA,NA,NA,NA,NA,NA,413858,8896
"KOR","Asia","South Korea","2020-04-03",10062,86,104.286,174,5,5,196.258,1.677,2.034,3.394,0.098,0.098,0.81,NA,NA,NA,NA,NA,NA,NA,NA,424365,10507
"KOR","Asia","South Korea","2020-04-04",10156,94,96.857,177,3,4.714,198.092,1.833,1.889,3.452,0.059,0.092,0.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KOR","Asia","South Korea","2020-04-05",10237,81,93.429,183,6,4.429,199.672,1.58,1.822,3.569,0.117,0.086,0.73,NA,NA,NA,NA,NA,NA,NA,NA,441662,NA
"KOR","Asia","South Korea","2020-04-06",10284,47,89,186,3,4,200.588,0.917,1.736,3.628,0.059,0.078,0.56,NA,NA,NA,NA,NA,NA,NA,NA,447509,5847
"KOR","Asia","South Korea","2020-04-07",10331,47,77.857,192,6,4.143,201.505,0.917,1.519,3.745,0.117,0.081,0.54,NA,NA,NA,NA,NA,NA,NA,NA,456654,9145
"KOR","Asia","South Korea","2020-04-08",10384,53,85.429,200,8,5.286,202.539,1.034,1.666,3.901,0.156,0.103,0.55,NA,NA,NA,NA,NA,NA,NA,NA,468145,11491
"KOR","Asia","South Korea","2020-04-09",10423,39,63.857,204,4,5,203.3,0.761,1.246,3.979,0.078,0.098,0.48,NA,NA,NA,NA,NA,NA,NA,NA,479202,11057
"KOR","Asia","South Korea","2020-04-10",10450,27,55.429,208,4,4.857,203.826,0.527,1.081,4.057,0.078,0.095,0.42,NA,NA,NA,NA,NA,NA,NA,NA,487753,8551
"KOR","Asia","South Korea","2020-04-11",10450,0,42,208,0,4.429,203.826,0,0.819,4.057,0,0.086,0.44,NA,NA,NA,NA,NA,NA,NA,NA,496409,8656
"KOR","Asia","South Korea","2020-04-12",10512,62,39.286,214,6,4.429,205.035,1.209,0.766,4.174,0.117,0.086,0.48,NA,NA,NA,NA,NA,NA,NA,NA,500833,4424
"KOR","Asia","South Korea","2020-04-13",10537,25,36.143,217,3,4.429,205.523,0.488,0.705,4.233,0.059,0.086,0.46,NA,NA,NA,NA,NA,NA,NA,NA,505352,4519
"KOR","Asia","South Korea","2020-04-14",10564,27,33.286,222,5,4.286,206.05,0.527,0.649,4.33,0.098,0.084,0.49,NA,NA,NA,NA,NA,NA,NA,NA,512787,7435
"KOR","Asia","South Korea","2020-04-15",10591,27,29.571,225,3,3.571,206.576,0.527,0.577,4.389,0.059,0.07,0.51,NA,NA,NA,NA,NA,NA,NA,NA,519526,6739
"KOR","Asia","South Korea","2020-04-16",10613,22,27.143,229,4,3.571,207.005,0.429,0.529,4.467,0.078,0.07,0.48,NA,NA,NA,NA,NA,NA,NA,NA,524507,4981
"KOR","Asia","South Korea","2020-04-17",10635,22,26.429,230,1,3.143,207.435,0.429,0.515,4.486,0.02,0.061,0.47,NA,NA,NA,NA,NA,NA,NA,NA,532277,7770
"KOR","Asia","South Korea","2020-04-18",10653,18,29,232,2,3.429,207.786,0.351,0.566,4.525,0.039,0.067,0.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KOR","Asia","South Korea","2020-04-19",10661,8,21.286,234,2,2.857,207.942,0.156,0.415,4.564,0.039,0.056,0.32,NA,NA,NA,NA,NA,NA,NA,NA,546866,NA
"KOR","Asia","South Korea","2020-04-20",10674,13,19.571,236,2,2.714,208.195,0.254,0.382,4.603,0.039,0.053,0.36,NA,NA,NA,NA,NA,NA,NA,NA,551054,4188
"KOR","Asia","South Korea","2020-04-21",10683,9,17,237,1,2.143,208.371,0.176,0.332,4.623,0.02,0.042,0.35,NA,NA,NA,NA,NA,NA,NA,NA,558293,7239
"KOR","Asia","South Korea","2020-04-22",10694,11,14.714,238,1,1.857,208.585,0.215,0.287,4.642,0.02,0.036,0.42,NA,NA,NA,NA,NA,NA,NA,NA,565838,7545
"KOR","Asia","South Korea","2020-04-23",10702,8,12.714,240,2,1.571,208.741,0.156,0.248,4.681,0.039,0.031,0.5,NA,NA,NA,NA,NA,NA,NA,NA,573832,7994
"KOR","Asia","South Korea","2020-04-24",10708,6,10.429,240,0,1.429,208.858,0.117,0.203,4.681,0,0.028,0.47,NA,NA,NA,NA,NA,NA,NA,NA,579920,6088
"KOR","Asia","South Korea","2020-04-25",10718,10,9.286,240,0,1.143,209.053,0.195,0.181,4.681,0,0.022,0.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KOR","Asia","South Korea","2020-04-26",10728,10,9.571,242,2,1.143,209.249,0.195,0.187,4.72,0.039,0.022,0.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KOR","Asia","South Korea","2020-04-27",10738,10,9.143,243,1,1,209.444,0.195,0.178,4.74,0.02,0.02,0.63,NA,NA,NA,NA,NA,NA,NA,NA,592765,NA
"KOR","Asia","South Korea","2020-04-28",10752,14,9.857,244,1,1,209.717,0.273,0.192,4.759,0.02,0.02,0.51,NA,NA,NA,NA,NA,NA,NA,NA,599311,6546
"KOR","Asia","South Korea","2020-04-29",10761,9,9.571,246,2,1.143,209.892,0.176,0.187,4.798,0.039,0.022,0.41,NA,NA,NA,NA,NA,NA,NA,NA,605890,6579
"KOR","Asia","South Korea","2020-04-30",10765,4,9,247,1,1,209.97,0.078,0.176,4.818,0.02,0.02,0.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KOR","Asia","South Korea","2020-05-01",10774,9,9.429,248,1,1.143,210.146,0.176,0.184,4.837,0.02,0.022,0.56,NA,NA,NA,NA,NA,NA,NA,NA,614384,NA
"KOR","Asia","South Korea","2020-05-02",10780,6,8.857,250,2,1.429,210.263,0.117,0.173,4.876,0.039,0.028,0.77,NA,NA,NA,NA,NA,NA,NA,NA,619066,4682
"KOR","Asia","South Korea","2020-05-03",10793,13,9.286,250,0,1.143,210.516,0.254,0.181,4.876,0,0.022,0.6,NA,NA,NA,NA,NA,NA,NA,NA,622385,3319
"KOR","Asia","South Korea","2020-05-04",10801,8,9,252,2,1.286,210.672,0.156,0.176,4.915,0.039,0.025,0.39,NA,NA,NA,NA,NA,NA,NA,NA,625745,3360
"KOR","Asia","South Korea","2020-05-05",10804,3,7.429,254,2,1.429,210.731,0.059,0.145,4.954,0.039,0.028,0.39,NA,NA,NA,NA,NA,NA,NA,NA,631379,5634
"KOR","Asia","South Korea","2020-05-06",10806,2,6.429,255,1,1.286,210.77,0.039,0.125,4.974,0.02,0.025,0.68,NA,NA,NA,NA,NA,NA,NA,NA,635086,3707
"KOR","Asia","South Korea","2020-05-07",10810,4,6.429,256,1,1.286,210.848,0.078,0.125,4.993,0.02,0.025,1.35,NA,NA,NA,NA,NA,NA,NA,NA,640959,5873
"KOR","Asia","South Korea","2020-05-08",10822,12,6.857,256,0,1.143,211.082,0.234,0.134,4.993,0,0.022,1.96,NA,NA,NA,NA,NA,NA,NA,NA,645996,5037
"KOR","Asia","South Korea","2020-05-09",10840,18,8.571,256,0,0.857,211.433,0.351,0.167,4.993,0,0.017,2.61,NA,NA,NA,NA,NA,NA,NA,NA,650877,4881
"KOR","Asia","South Korea","2020-05-10",10874,34,11.571,256,0,0.857,212.096,0.663,0.226,4.993,0,0.017,2.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KOR","Asia","South Korea","2020-05-11",10909,35,15.429,256,0,0.571,212.779,0.683,0.301,4.993,0,0.011,1.79,NA,NA,NA,NA,NA,NA,NA,NA,657570,NA
"KOR","Asia","South Korea","2020-05-12",10936,27,18.857,258,2,0.571,213.306,0.527,0.368,5.032,0.039,0.011,1.53,NA,NA,NA,NA,NA,NA,NA,NA,664560,6990
"KOR","Asia","South Korea","2020-05-13",10962,26,22.286,259,1,0.571,213.813,0.507,0.435,5.052,0.02,0.011,1.43,NA,NA,NA,NA,NA,NA,NA,NA,676341,11781
"KOR","Asia","South Korea","2020-05-14",10991,29,25.857,260,1,0.571,214.378,0.566,0.504,5.071,0.02,0.011,1.24,NA,NA,NA,NA,NA,NA,NA,NA,690762,14421
"KOR","Asia","South Korea","2020-05-15",11018,27,28,260,0,0.571,214.905,0.527,0.546,5.071,0,0.011,0.95,NA,NA,NA,NA,NA,NA,NA,NA,706872,16110
"KOR","Asia","South Korea","2020-05-16",11037,19,28.143,262,2,0.857,215.276,0.371,0.549,5.11,0.039,0.017,0.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KOR","Asia","South Korea","2020-05-17",11050,13,25.143,262,0,0.857,215.529,0.254,0.49,5.11,0,0.017,0.79,NA,NA,NA,NA,NA,NA,NA,NA,729993,NA
"KOR","Asia","South Korea","2020-05-18",11065,15,22.286,263,1,1,215.822,0.293,0.435,5.13,0.02,0.02,0.87,NA,NA,NA,NA,NA,NA,NA,NA,737118,7125
"KOR","Asia","South Korea","2020-05-19",11078,13,20.286,263,0,0.714,216.075,0.254,0.396,5.13,0,0.014,1.25,NA,NA,NA,NA,NA,NA,NA,NA,748649,11531
"KOR","Asia","South Korea","2020-05-20",11110,32,21.143,263,0,0.571,216.699,0.624,0.412,5.13,0,0.011,0.9,NA,NA,NA,NA,NA,NA,NA,NA,760082,11433
"KOR","Asia","South Korea","2020-05-21",11122,12,18.714,264,1,0.571,216.933,0.234,0.365,5.149,0.02,0.011,1.03,NA,NA,NA,NA,NA,NA,NA,NA,770595,10513
"KOR","Asia","South Korea","2020-05-22",11142,20,17.714,264,0,0.571,217.324,0.39,0.346,5.149,0,0.011,1.14,NA,NA,NA,NA,NA,NA,NA,NA,782132,11537
"KOR","Asia","South Korea","2020-05-23",11165,23,18.286,266,2,0.571,217.772,0.449,0.357,5.188,0.039,0.011,1.16,NA,NA,NA,NA,NA,NA,NA,NA,792851,10719
"KOR","Asia","South Korea","2020-05-24",11190,25,20,266,0,0.571,218.26,0.488,0.39,5.188,0,0.011,1.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KOR","Asia","South Korea","2020-05-25",11206,16,20.143,267,1,0.571,218.572,0.312,0.393,5.208,0.02,0.011,1.27,NA,NA,NA,NA,NA,NA,NA,NA,807348,NA
"KOR","Asia","South Korea","2020-05-26",11225,19,21,269,2,0.857,218.942,0.371,0.41,5.247,0.039,0.017,1.96,NA,NA,NA,NA,NA,NA,NA,NA,817431,10083
"KOR","Asia","South Korea","2020-05-27",11265,40,22.143,269,0,0.857,219.723,0.78,0.432,5.247,0,0.017,2.6,NA,NA,NA,NA,NA,NA,NA,NA,831815,14384
"KOR","Asia","South Korea","2020-05-28",11344,79,31.714,269,0,0.714,221.264,1.541,0.619,5.247,0,0.014,1.92,NA,NA,NA,NA,NA,NA,NA,NA,846296,14481
"KOR","Asia","South Korea","2020-05-29",11402,58,37.143,269,0,0.714,222.395,1.131,0.724,5.247,0,0.014,1.32,NA,NA,NA,NA,NA,NA,NA,NA,860563,14267
"KOR","Asia","South Korea","2020-05-30",11441,39,39.429,269,0,0.429,223.155,0.761,0.769,5.247,0,0.008,1.01,NA,NA,NA,NA,NA,NA,NA,NA,876603,16040
"KOR","Asia","South Korea","2020-05-31",11468,27,39.714,270,1,0.571,223.682,0.527,0.775,5.266,0.02,0.011,1.06,NA,NA,NA,NA,NA,NA,NA,NA,887528,10925
"KOR","Asia","South Korea","2020-06-01",11503,35,42.429,271,1,0.571,224.365,0.683,0.828,5.286,0.02,0.011,1.14,NA,NA,NA,NA,NA,NA,NA,NA,897333,9805
"KOR","Asia","South Korea","2020-06-02",11541,38,45.143,272,1,0.429,225.106,0.741,0.881,5.305,0.02,0.008,1.25,NA,NA,NA,NA,NA,NA,NA,NA,910929,13596
"KOR","Asia","South Korea","2020-06-03",11590,49,46.429,273,1,0.571,226.062,0.956,0.906,5.325,0.02,0.011,1.14,NA,NA,NA,NA,NA,NA,NA,NA,928987,18058
"KOR","Asia","South Korea","2020-06-04",11629,39,40.714,273,0,0.571,226.822,0.761,0.794,5.325,0,0.011,1.14,NA,NA,NA,NA,NA,NA,NA,NA,945659,16672
"KOR","Asia","South Korea","2020-06-05",11668,39,38,273,0,0.571,227.583,0.761,0.741,5.325,0,0.011,1.28,NA,NA,NA,NA,NA,NA,NA,NA,962194,16535
"KOR","Asia","South Korea","2020-06-06",11719,51,39.714,273,0,0.571,228.578,0.995,0.775,5.325,0,0.011,1.28,NA,NA,NA,NA,NA,NA,NA,NA,977351,15157
"KOR","Asia","South Korea","2020-06-07",11776,57,44,273,0,0.429,229.69,1.112,0.858,5.325,0,0.008,1.05,NA,NA,NA,NA,NA,NA,NA,NA,986288,8937
"KOR","Asia","South Korea","2020-06-08",11814,38,44.429,273,0,0.286,230.431,0.741,0.867,5.325,0,0.006,1.02,NA,NA,NA,NA,NA,NA,NA,NA,993840,7552
"KOR","Asia","South Korea","2020-06-09",11852,38,44.429,274,1,0.286,231.172,0.741,0.867,5.344,0.02,0.006,1.14,NA,NA,NA,NA,NA,NA,NA,NA,1008538,14698
"KOR","Asia","South Korea","2020-06-10",11902,50,44.571,276,2,0.429,232.147,0.975,0.869,5.383,0.039,0.008,1.12,NA,NA,NA,NA,NA,NA,NA,NA,1025749,17211
"KOR","Asia","South Korea","2020-06-11",11947,45,45.429,276,0,0.429,233.025,0.878,0.886,5.383,0,0.008,1.18,NA,NA,NA,NA,NA,NA,NA,NA,1041394,15645
"KOR","Asia","South Korea","2020-06-12",12003,56,47.857,277,1,0.571,234.117,1.092,0.933,5.403,0.02,0.011,1.05,NA,NA,NA,NA,NA,NA,NA,NA,1057243,15849
"KOR","Asia","South Korea","2020-06-13",12051,48,47.429,277,0,0.571,235.053,0.936,0.925,5.403,0,0.011,0.87,NA,NA,NA,NA,NA,NA,NA,NA,1071352,14109
"KOR","Asia","South Korea","2020-06-14",12084,33,44,277,0,0.571,235.697,0.644,0.858,5.403,0,0.011,0.86,NA,NA,NA,NA,NA,NA,NA,NA,1078972,7620
"KOR","Asia","South Korea","2020-06-15",12121,37,43.857,277,0,0.571,236.419,0.722,0.855,5.403,0,0.011,0.89,NA,NA,NA,NA,NA,NA,NA,NA,1084926,5954
"KOR","Asia","South Korea","2020-06-16",12155,34,43.286,278,1,0.571,237.082,0.663,0.844,5.422,0.02,0.011,1.06,NA,NA,NA,NA,NA,NA,NA,NA,1097135,12209
"KOR","Asia","South Korea","2020-06-17",12198,43,42.286,279,1,0.429,237.921,0.839,0.825,5.442,0.02,0.008,1.25,NA,NA,NA,NA,NA,NA,NA,NA,1111334,14199
"KOR","Asia","South Korea","2020-06-18",12257,59,44.286,280,1,0.571,239.071,1.151,0.864,5.461,0.02,0.011,1.2,NA,NA,NA,NA,NA,NA,NA,NA,1123998,12664
"KOR","Asia","South Korea","2020-06-19",12306,49,43.286,280,0,0.429,240.027,0.956,0.844,5.461,0,0.008,1.27,NA,NA,NA,NA,NA,NA,NA,NA,1136873,12875
"KOR","Asia","South Korea","2020-06-20",12373,67,46,280,0,0.429,241.334,1.307,0.897,5.461,0,0.008,0.99,NA,NA,NA,NA,NA,NA,NA,NA,1149431,12558
"KOR","Asia","South Korea","2020-06-21",12421,48,48.143,280,0,0.429,242.27,0.936,0.939,5.461,0,0.008,0.71,NA,NA,NA,NA,NA,NA,NA,NA,1156392,6961
"KOR","Asia","South Korea","2020-06-22",12438,17,45.286,280,0,0.429,242.602,0.332,0.883,5.461,0,0.008,0.94,NA,NA,NA,NA,NA,NA,NA,NA,1162663,6271
"KOR","Asia","South Korea","2020-06-23",12484,46,47,281,1,0.429,243.499,0.897,0.917,5.481,0.02,0.008,1.01,NA,NA,NA,NA,NA,NA,NA,NA,1173734,11071
"KOR","Asia","South Korea","2020-06-24",12535,51,48.143,281,0,0.286,244.494,0.995,0.939,5.481,0,0.006,0.83,NA,NA,NA,NA,NA,NA,NA,NA,1188352,14618
"KOR","Asia","South Korea","2020-06-25",12563,28,43.714,282,1,0.286,245.04,0.546,0.853,5.5,0.02,0.006,0.96,NA,NA,NA,NA,NA,NA,NA,NA,1201578,13226
"KOR","Asia","South Korea","2020-06-26",12602,39,42.286,282,0,0.286,245.801,0.761,0.825,5.5,0,0.006,1.15,NA,NA,NA,NA,NA,NA,NA,NA,1213487,11909
"KOR","Asia","South Korea","2020-06-27",12653,51,40,282,0,0.286,246.795,0.995,0.78,5.5,0,0.006,1.24,NA,NA,NA,NA,NA,NA,NA,NA,1223914,10427
"KOR","Asia","South Korea","2020-06-28",12715,62,42,282,0,0.286,248.005,1.209,0.819,5.5,0,0.006,1.04,NA,NA,NA,NA,NA,NA,NA,NA,1232690,8776
"KOR","Asia","South Korea","2020-06-29",12757,42,45.571,282,0,0.286,248.824,0.819,0.889,5.5,0,0.006,1.02,NA,NA,NA,NA,NA,NA,NA,NA,1241455,8765
"KOR","Asia","South Korea","2020-06-30",12800,43,45.143,282,0,0.143,249.663,0.839,0.881,5.5,0,0.003,1.11,NA,NA,NA,NA,NA,NA,NA,NA,1252957,11502
"KOR","Asia","South Korea","2020-07-01",12850,50,45,282,0,0.143,250.638,0.975,0.878,5.5,0,0.003,1.18,NA,NA,NA,NA,NA,NA,NA,NA,1265705,12748
"KOR","Asia","South Korea","2020-07-02",12904,54,48.714,282,0,0,251.691,1.053,0.95,5.5,0,0,1.27,NA,NA,NA,NA,NA,NA,NA,NA,1276180,10475
"KOR","Asia","South Korea","2020-07-03",12967,63,52.143,282,0,0,252.92,1.229,1.017,5.5,0,0,1.24,NA,NA,NA,NA,NA,NA,NA,NA,1286201,10021
"KOR","Asia","South Korea","2020-07-04",13030,63,53.857,283,1,0.143,254.149,1.229,1.05,5.52,0.02,0.003,1.14,NA,NA,NA,NA,NA,NA,NA,NA,1297202,11001
"KOR","Asia","South Korea","2020-07-05",13091,61,53.714,283,0,0.143,255.339,1.19,1.048,5.52,0,0.003,0.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KOR","Asia","South Korea","2020-07-06",13091,0,47.714,283,0,0.143,255.339,0,0.931,5.52,0,0.003,0.95,NA,NA,NA,NA,NA,NA,NA,NA,1310504,NA
"KOR","Asia","South Korea","2020-07-07",13181,90,54.429,285,2,0.429,257.094,1.755,1.062,5.559,0.039,0.008,1.08,NA,NA,NA,NA,NA,NA,NA,NA,1322519,12015
"KOR","Asia","South Korea","2020-07-08",13244,63,56.286,285,0,0.429,258.323,1.229,1.098,5.559,0,0.008,0.96,NA,NA,NA,NA,NA,NA,NA,NA,1335723,13204
"KOR","Asia","South Korea","2020-07-09",13293,49,55.571,287,2,0.714,259.279,0.956,1.084,5.598,0.039,0.014,0.88,NA,NA,NA,NA,NA,NA,NA,NA,1347859,12136
"KOR","Asia","South Korea","2020-07-10",13338,45,53,288,1,0.857,260.156,0.878,1.034,5.617,0.02,0.017,0.81,NA,NA,NA,NA,NA,NA,NA,NA,1361363,13504
"KOR","Asia","South Korea","2020-07-11",13373,35,49,288,0,0.714,260.839,0.683,0.956,5.617,0,0.014,0.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KOR","Asia","South Korea","2020-07-12",13417,44,46.571,289,1,0.857,261.697,0.858,0.908,5.637,0.02,0.017,1.06,NA,NA,NA,NA,NA,NA,NA,NA,1380314,NA
"KOR","Asia","South Korea","2020-07-13",13479,62,55.429,289,0,0.857,262.906,1.209,1.081,5.637,0,0.017,0.85,NA,NA,NA,NA,NA,NA,NA,NA,1386467,6153
"KOR","Asia","South Korea","2020-07-14",13512,33,47.286,289,0,0.571,263.55,0.644,0.922,5.637,0,0.011,0.92,NA,NA,NA,NA,NA,NA,NA,NA,1396327,9860
"KOR","Asia","South Korea","2020-07-15",13551,39,43.857,289,0,0.571,264.311,0.761,0.855,5.637,0,0.011,1.14,NA,NA,NA,NA,NA,NA,NA,NA,1408019,11692
"KOR","Asia","South Korea","2020-07-16",13612,61,45.571,291,2,0.571,265.501,1.19,0.889,5.676,0.039,0.011,1.1,NA,NA,NA,NA,NA,NA,NA,NA,1417944,9925
"KOR","Asia","South Korea","2020-07-17",13672,60,47.714,293,2,0.714,266.671,1.17,0.931,5.715,0.039,0.014,0.87,NA,NA,NA,NA,NA,NA,NA,NA,1427907,9963
"KOR","Asia","South Korea","2020-07-18",13711,39,48.286,294,1,0.857,267.432,0.761,0.942,5.734,0.02,0.017,0.77,NA,NA,NA,NA,NA,NA,NA,NA,1437281,9374
"KOR","Asia","South Korea","2020-07-19",13745,34,46.857,295,1,0.857,268.095,0.663,0.914,5.754,0.02,0.017,0.75,NA,NA,NA,NA,NA,NA,NA,NA,1443346,6065
"KOR","Asia","South Korea","2020-07-20",13771,26,41.714,296,1,1,268.602,0.507,0.814,5.773,0.02,0.02,1.02,NA,NA,NA,NA,NA,NA,NA,NA,1448891,5545
"KOR","Asia","South Korea","2020-07-21",13816,45,43.429,296,0,1,269.48,0.878,0.847,5.773,0,0.02,1.27,NA,NA,NA,NA,NA,NA,NA,NA,1458526,9635
"KOR","Asia","South Korea","2020-07-22",13879,63,46.857,297,1,1.143,270.708,1.229,0.914,5.793,0.02,0.022,1.25,NA,NA,NA,NA,NA,NA,NA,NA,1470320,11794
"KOR","Asia","South Korea","2020-07-23",13938,59,46.571,297,0,0.857,271.859,1.151,0.908,5.793,0,0.017,1.2,NA,NA,NA,NA,NA,NA,NA,NA,1479436,9116
"KOR","Asia","South Korea","2020-07-24",13979,41,43.857,298,1,0.714,272.659,0.8,0.855,5.812,0.02,0.014,1.69,NA,NA,NA,NA,NA,NA,NA,NA,1489768,10332
"KOR","Asia","South Korea","2020-07-25",14092,113,54.429,298,0,0.571,274.863,2.204,1.062,5.812,0,0.011,1.12,NA,NA,NA,NA,NA,NA,NA,NA,1498953,9185
"KOR","Asia","South Korea","2020-07-26",14150,58,57.857,298,0,0.429,275.994,1.131,1.128,5.812,0,0.008,0.7,NA,NA,NA,NA,NA,NA,NA,NA,1503712,4759
"KOR","Asia","South Korea","2020-07-27",14175,25,57.714,299,1,0.429,276.482,0.488,1.126,5.832,0.02,0.008,0.65,NA,NA,NA,NA,NA,NA,NA,NA,1508204,4492
"KOR","Asia","South Korea","2020-07-28",14203,28,55.286,300,1,0.571,277.028,0.546,1.078,5.851,0.02,0.011,0.78,NA,NA,NA,NA,NA,NA,NA,NA,1517260,9056
"KOR","Asia","South Korea","2020-07-29",14251,48,53.143,300,0,0.429,277.964,0.936,1.037,5.851,0,0.008,0.58,NA,NA,NA,NA,NA,NA,NA,NA,1527981,10721
"KOR","Asia","South Korea","2020-07-30",14269,18,47.286,300,0,0.429,278.315,0.351,0.922,5.851,0,0.008,0.72,NA,NA,NA,NA,NA,NA,NA,NA,1537197,9216
"KOR","Asia","South Korea","2020-07-31",14305,36,46.571,301,1,0.429,279.018,0.702,0.908,5.871,0.02,0.008,0.72,NA,NA,NA,NA,NA,NA,NA,NA,1545466,8269
"KOR","Asia","South Korea","2020-08-01",14336,31,34.857,301,0,0.429,279.622,0.605,0.68,5.871,0,0.008,0.72,NA,NA,NA,NA,NA,NA,NA,NA,1553552,8086
"KOR","Asia","South Korea","2020-08-02",14336,0,26.571,301,0,0.429,279.622,0,0.518,5.871,0,0.008,0.7,NA,NA,NA,NA,NA,NA,NA,NA,1558478,4926
"KOR","Asia","South Korea","2020-08-03",14389,53,30.571,301,0,0.286,280.656,1.034,0.596,5.871,0,0.006,0.85,NA,NA,NA,NA,NA,NA,NA,NA,1562356,3878
"KOR","Asia","South Korea","2020-08-04",14423,34,31.429,301,0,0.143,281.319,0.663,0.613,5.871,0,0.003,0.91,NA,NA,NA,NA,NA,NA,NA,NA,1571056,8700
"KOR","Asia","South Korea","2020-08-05",14456,33,29.286,302,1,0.286,281.963,0.644,0.571,5.89,0.02,0.006,1,NA,NA,NA,NA,NA,NA,NA,NA,1579697,8641
"KOR","Asia","South Korea","2020-08-06",14499,43,32.857,302,0,0.286,282.801,0.839,0.641,5.89,0,0.006,0.81,NA,NA,NA,NA,NA,NA,NA,NA,1588456,8759
"KOR","Asia","South Korea","2020-08-07",14519,20,30.571,303,1,0.286,283.192,0.39,0.596,5.91,0.02,0.006,1.05,NA,NA,NA,NA,NA,NA,NA,NA,1596584,8128
"KOR","Asia","South Korea","2020-08-08",14562,43,32.286,304,1,0.429,284.03,0.839,0.63,5.929,0.02,0.008,1,NA,NA,NA,NA,NA,NA,NA,NA,1604409,7825
"KOR","Asia","South Korea","2020-08-09",14598,36,37.429,305,1,0.571,284.732,0.702,0.73,5.949,0.02,0.011,0.94,NA,NA,NA,NA,NA,NA,NA,NA,1607847,3438
"KOR","Asia","South Korea","2020-08-10",14626,28,33.857,305,0,0.571,285.279,0.546,0.66,5.949,0,0.011,1.12,NA,NA,NA,NA,NA,NA,NA,NA,1611907,4060
"KOR","Asia","South Korea","2020-08-11",14660,34,33.857,305,0,0.571,285.942,0.663,0.66,5.949,0,0.011,1.5,NA,NA,NA,NA,NA,NA,NA,NA,1620355,8448
"KOR","Asia","South Korea","2020-08-12",14714,54,36.857,305,0,0.429,286.995,1.053,0.719,5.949,0,0.008,1.79,NA,NA,NA,NA,NA,NA,NA,NA,1629277,8922
"KOR","Asia","South Korea","2020-08-13",14770,56,38.714,305,0,0.429,288.087,1.092,0.755,5.949,0,0.008,2.5,NA,NA,NA,NA,NA,NA,NA,NA,1637100,7823
"KOR","Asia","South Korea","2020-08-14",14873,103,50.571,305,0,0.286,290.096,2.009,0.986,5.949,0,0.006,3.13,NA,NA,NA,NA,NA,NA,NA,NA,1644952,7852
"KOR","Asia","South Korea","2020-08-15",15039,166,68.143,305,0,0.143,293.334,3.238,1.329,5.949,0,0.003,3.42,NA,NA,NA,NA,NA,NA,NA,NA,1653678,8726
"KOR","Asia","South Korea","2020-08-16",15318,279,102.857,305,0,0,298.776,5.442,2.006,5.949,0,0,2.51,NA,NA,NA,NA,NA,NA,NA,NA,1659782,6104
"KOR","Asia","South Korea","2020-08-17",15515,197,127,305,0,0,302.618,3.842,2.477,5.949,0,0,2.3,NA,NA,NA,NA,NA,NA,NA,NA,1665506,5724
"KOR","Asia","South Korea","2020-08-18",15761,246,157.286,306,1,0.143,307.417,4.798,3.068,5.968,0.02,0.003,2.2,NA,NA,NA,NA,NA,NA,NA,NA,1671823,6317
"KOR","Asia","South Korea","2020-08-19",16058,297,192,306,0,0.143,313.21,5.793,3.745,5.968,0,0.003,1.96,NA,NA,NA,NA,NA,NA,NA,NA,1684042,12219
"KOR","Asia","South Korea","2020-08-20",16346,288,225.143,307,1,0.286,318.827,5.617,4.391,5.988,0.02,0.006,1.86,NA,NA,NA,NA,NA,NA,NA,NA,1699085,15043
"KOR","Asia","South Korea","2020-08-21",16670,324,256.714,309,2,0.571,325.147,6.32,5.007,6.027,0.039,0.011,1.74,NA,NA,NA,NA,NA,NA,NA,NA,1716078,16993
